PERIODO;AMBITO;GERENCIA;TRAMOS_EDAD;SEXO;TIPO;ORD_CAT;GRUPO;CAT;ESPECIALIDAD;REGIMEN;VINCULACION;AÑO_FORM;TOTAL_EFECTIVOS;DESTINO ACTIVIDAD;TIPO_ESPECIALDAD;CENTRO_GESTOR
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;980;C2;COSTURERA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;5;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1220;E;LAVANDERA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;INTERINO POR VACANTE;;5;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. GESTION Y SERVICIOS;1260;E;PLANCHADORA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;7;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;15;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSICOLOGIA CLINICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. UNIVERSITARIA;23;A2;ENFERMERO/A ESPECIALISTA GERIATRICA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;55 - 59;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;620;C1;COCINERO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;620;C1;COCINERO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1000;C2;FONTANERO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1140;C2;PINTOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. DIRECTIVO;0;A2;DIRECTIVO;;DIRECTIVO;DIR;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;10;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. UNIVERSITARIA;23;A2;ENFERMERO/A ESPECIALISTA GERIATRICA;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. LA FUENFRÍA;60 - 64;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188212
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. GESTION Y SERVICIOS;620;C1;COCINERO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. GESTION Y SERVICIOS;990;C2;ELECTRICISTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANALISIS CLINICOS;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;RESTO DE INTERINOS;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;APARATO DIGESTIVO;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CARDIOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ENDOCRINOLOGIA Y NUTRICION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;RESTO DE INTERINOS;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSIQUIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;22;A2;ENFERMERO/A ESPECIALISTA EN SALUD MENTAL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;11;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. GESTION Y SERVICIOS;600;A2;TRABAJADOR SOCIAL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;61;C1;T.S. ANATOMIA PATOLOGICA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;6;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;RESTO DE INTERINOS;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANATOMIA PATOLOGICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;RESTO DE INTERINOS;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;FARMACIA HOSPITALARIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;HEMATOLOGIA Y HEMOTERAPIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CARDIOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ENDOCRINOLOGIA Y NUTRICION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA PREVENTIVA Y SALUD PUBLICA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSICOLOGIA CLINICA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSIQUIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OBSTETRICIA Y GINECOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
