SECUENCIA;COD_AREA;DENOMINACION_AREA;COD_ORGANO_DIRECTIVO;DENOMINACION_ORGANO_DIRECTIVO;COD_GRUPO_PERSONAL;DESC__GRUPO_PERSONAL;COD_GRUPO_TITULACION;DESC_GRUPO_TITULACION;COD_CATEGORIA;DESC_CATEGORIA;COD_SEXO;DESC_SEXO;RANGO_EDAD;TOTAL_PERSONAS;MES_DATOS;ANIO_DATOS;FX_CARGA;FX_DATOS_INI;FX_DATOS_FIN
"5402";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5403";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C070";"DELINEANTE                                                  ";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5404";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C070";"DELINEANTE                                                  ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5405";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"60 - 64";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5406";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D070";"AUXILIAR OBRAS Y VIAS PUBLICAS                              ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5407";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D070";"AUXILIAR OBRAS Y VIAS PUBLICAS                              ";"H";"Hombre";"45 - 49";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5408";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10220450";"Dirección General de Planificación e Infraestructuras de Movilidad              ";"L";"Laboral Fijo";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC03";"ADMINISTRATIVO 2";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5409";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"60 - 64";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5410";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5411";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5412";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B100";"TÉCNICOS MEDIOS TIC";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5413";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5414";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C160";"TECNICO AUXILIAR JARDINERIA";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5415";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"40 - 44";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5416";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";9;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5417";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5418";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5419";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D065";"OFICIAL EDIFICIOS Y DEPENDENCIAS                            ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5420";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5421";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5422";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5423";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D225";"AGENTE MEDIO AMBIENTAL                                      ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5424";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"F";"Funcionario";"E";"Certificado de Escolaridad";"E030";"PERSONAL OFICIOS LIMPIEZA Y MED.AMBIENTE                    ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5425";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5426";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"45 - 49";5;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5427";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5428";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B100";"TÉCNICOS MEDIOS TIC";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5429";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D070";"AUXILIAR OBRAS Y VIAS PUBLICAS                              ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5430";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D070";"AUXILIAR OBRAS Y VIAS PUBLICAS                              ";"H";"Hombre";"45 - 49";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5431";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5432";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5433";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10005788";"Dirección General de Sostenibilidad y Control Ambiental                         ";"D";"Laboral indefinido";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"WB06";"INGENIERO TECNICO AGRICOLA";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5434";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B002";"GRUPO A2 OTRAS ADMINISTRACIONES                             ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5435";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5436";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5437";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5438";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5439";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5440";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C002";"GRUPO C1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5441";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5442";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C090";"ENCARGADO MEDIO AMBIENTE                                    ";"M";"Mujer";"35 - 39";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5443";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10006021";"Dirección General de Parque Tecnológico de Valdemingómez                        ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5444";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral Indefinido";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC28";"TECNICO DE MANTENIMIENTO 2";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5445";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral Indefinido";"C2";"Graduado Escolar,F.P. de 1º grado";"WD14";"OFICIAL DE OFICIOS 2";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5446";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"45 - 49";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5447";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5448";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5449";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"65 - 69";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5450";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B002";"GRUPO A2 OTRAS ADMINISTRACIONES                             ";"H";"Hombre";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5451";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"55 - 59";5;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5452";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"65 - 69";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5453";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5454";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5455";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B065";"INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      ";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5456";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"55 - 59";4;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5457";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"60 - 64";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5458";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C160";"TECNICO AUXILIAR JARDINERIA";"H";"Hombre";"50 - 54";7;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5459";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D002";"GRUPO C2 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5460";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5461";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5462";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D140";"OFICIAL JARDINERIA                                          ";"M";"Mujer";"55 - 59";19;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5463";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D140";"OFICIAL JARDINERIA                                          ";"H";"Hombre";"60 - 64";30;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5464";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"35 - 39";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5465";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"H";"Hombre";"40 - 44";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5466";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D245";"AGENTE DE PARQUES                                           ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5467";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D245";"AGENTE DE PARQUES                                           ";"H";"Hombre";"55 - 59";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5468";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"F";"Funcionario";"E";"Certificado de Escolaridad";"E020";"PERSONAL OFICIOS DIVERSOS OFICIOS                           ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5469";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"35 - 39";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5470";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"40 - 44";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5471";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C070";"DELINEANTE                                                  ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
